JobID           JobName  Partition    Account  AllocCPUS      State ExitCode 
7366636_2714 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_2715 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_2716 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_2717 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_2718 sc${SLURM+     normal     p31578          1     FAILED      1:0 
7366636_2719 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_2720 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_2722 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_2723 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_2724 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_2725 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_2727 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_2729 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_2731 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_2733 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_2734 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_2736 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_2737 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_2738 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_2750 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_2751 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_2753 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_2754 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_2756 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_2758 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_2759 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_2760 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_2762 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_2763 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_2764 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_2765 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_2766 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_2767 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_2768 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_2769 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_2770 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_2771 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_2772 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_2774 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_2776 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_2777 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_2779 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_2781 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_2783 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_2784 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_2785 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_2787 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_2789 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_2790 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_2791 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_2792 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_2794 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_2795 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_2796 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_2797 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_2798 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_2799 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_2800 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_2802 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_2803 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_2804 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_2805 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_2807 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_2808 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_2809 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_2811 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_2812 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_2813 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_2814 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_2816 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_2818 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_2820 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_2821 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_2823 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_2825 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_2827 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_2829 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_2835 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_2868 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_2869 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_2871 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_2872 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_2873 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_2874 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_2875 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_2876 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_2877 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_2878 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_2879 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_2880 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_2881 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_2882 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_2884 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_2887 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_2921 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_2922 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_2923 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_2924 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_2925 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_2926 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_2927 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_2928 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_2929 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_2930 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_2931 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_2932 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_2934 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_2935 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_2936 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_2938 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_2939 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_2941 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_2942 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_2943 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_2944 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_2945 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_2946 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_2949 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_2950 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_2952 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_2953 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_2954 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_2956 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_2957 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_2959 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_2960 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_2961 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_2962 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_2963 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_2964 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_2966 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_2967 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_2968 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_2970 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_2972 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_2973 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_2974 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_2976 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_2978 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_2979 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_2981 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_2982 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_2984 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_2986 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_2988 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_2989 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_2990 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_2991 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_2992 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_2994 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_2995 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_2996 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_2997 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_2998 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_2999 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_3000 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_3001 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_3004 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_3005 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_3006 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_3007 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_3008 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_3009 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_3010 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_3012 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_3013 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_3014 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_3017 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_3018 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_3019 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_3031 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_3032 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_3033 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_3034 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_3035 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_3036 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_3037 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_3038 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_3039 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_3040 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_3043 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_3046 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_3049 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_3050 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_3051 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_3052 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_3053 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_3055 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_3056 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_3057 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_3058 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_3059 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_3060 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_3061 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_3062 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_3063 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_3064 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_3065 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_3067 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_3068 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_3069 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_3070 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_3071 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_3072 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_3073 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_3074 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_3075 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_3076 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_3077 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_3080 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_3081 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_3082 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_3083 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_3085 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_3088 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_3089 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_3090 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_3091 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_3103 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_3104 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_3105 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_3106 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_3107 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_3109 sc${SLURM+     normal     p31578          1     FAILED      1:0 
7366636_3110 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_3111 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_3112 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_3114 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_3115 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_3116 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_3118 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_3121 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_3124 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_3125 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_3126 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_3127 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_3128 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_3130 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_3132 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_3133 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_3135 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_3136 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_3138 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_3139 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_3141 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_3142 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_3143 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_3144 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_3145 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_3146 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_3148 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_3150 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_3152 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_3154 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_3156 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_3157 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_3159 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_3161 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_3162 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_3163 sc${SLURM+     normal     p31578          1 CANCELLED+      0:0 
7366636_3165 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_3169 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_3170 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_3171 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_3173 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_3174 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_3176 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_3177 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_3179 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_3181 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_3183 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_3184 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_3185 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_3186 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_3188 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_3189 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_3190 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_3192 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_3195 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_3198 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_3200 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_3201 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_3202 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7366636_3203 sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_1    sc${SLURM+     normal     p31578          1     FAILED      1:0 
7384605_2    sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_3    sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_4    sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_5    sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_6    sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_7    sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_8    sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_9    sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_10   sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_11   sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_12   sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_13   sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_14   sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_15   sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_16   sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_17   sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_18   sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_19   sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_20   sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_21   sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_22   sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_23   sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_24   sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_25   sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_26   sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_27   sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_28   sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_29   sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_30   sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_31   sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_32   sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_33   sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_34   sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_35   sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_36   sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_37   sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_38   sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_39   sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_40   sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_41   sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_42   sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_43   sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_44   sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_45   sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_46   sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_47   sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_48   sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_49   sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_50   sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_51   sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_52   sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_53   sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_54   sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_55   sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_56   sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_57   sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_58   sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_59   sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_60   sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_61   sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_62   sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_63   sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_64   sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_65   sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_66   sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_67   sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_68   sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_69   sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_70   sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_71   sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_72   sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_73   sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_74   sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_75   sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_76   sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_77   sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_78   sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_79   sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_80   sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_81   sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_82   sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_83   sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_84   sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_85   sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_86   sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_87   sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_88   sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_89   sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_90   sc${SLURM+     normal     p31578          1    RUNNING      0:0 
7384605_91   sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_92   sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
7384605_93   sc${SLURM+     normal     p31578          1  COMPLETED      0:0 
